Mgladbach3encountersWins,Leverkusen3encountersWins,Dortmund3encountersWins,Hoffenheim3encountersWins,Nurnberg3encountersWins,Hansa Rostock3encountersWins,Karlsruhe3encountersWins,Wolfsburg3encountersWins,Augsburg3encountersWins,Schalke 043encountersWins,Duisburg3encountersWins,Hamburg3encountersWins,FC Koln3encountersWins,Hannover3encountersWins,Kaiserslautern3encountersWins,Stuttgart3encountersWins,St Pauli3encountersWins,Ein Frankfurt3encountersWins,Freiburg3encountersWins,Bayern Munich3encountersWins,Mainz3encountersWins,Werder Bremen3encountersWins,Hertha3encountersWins,Bielefeld3encountersWins,Bochum3encountersWins,Cottbus3encountersWins,3AllWins,3Wins,Mgladbach3encountersLosses,Leverkusen3encountersLosses,Dortmund3encountersLosses,Hoffenheim3encountersLosses,Nurnberg3encountersLosses,Hansa Rostock3encountersLosses,Karlsruhe3encountersLosses,Wolfsburg3encountersLosses,Augsburg3encountersLosses,Schalke 043encountersLosses,Duisburg3encountersLosses,Hamburg3encountersLosses,FC Koln3encountersLosses,Hannover3encountersLosses,Kaiserslautern3encountersLosses,Stuttgart3encountersLosses,St Pauli3encountersLosses,Ein Frankfurt3encountersLosses,Freiburg3encountersLosses,Bayern Munich3encountersLosses,Mainz3encountersLosses,Werder Bremen3encountersLosses,Hertha3encountersLosses,Bielefeld3encountersLosses,Bochum3encountersLosses,Cottbus3encountersLosses,3AllLosses,3Losses,Mgladbach3encountersDraws,Leverkusen3encountersDraws,Dortmund3encountersDraws,Hoffenheim3encountersDraws,Nurnberg3encountersDraws,Hansa Rostock3encountersDraws,Karlsruhe3encountersDraws,Wolfsburg3encountersDraws,Augsburg3encountersDraws,Schalke 043encountersDraws,Duisburg3encountersDraws,Hamburg3encountersDraws,FC Koln3encountersDraws,Hannover3encountersDraws,Kaiserslautern3encountersDraws,Stuttgart3encountersDraws,St Pauli3encountersDraws,Ein Frankfurt3encountersDraws,Freiburg3encountersDraws,Bayern Munich3encountersDraws,Mainz3encountersDraws,Werder Bremen3encountersDraws,Hertha3encountersDraws,Bielefeld3encountersDraws,Bochum3encountersDraws,Cottbus3encountersDraws,3AllDraws,3Draws,3FTGoals,3HTGoals,3Shots,3ShotsOnTarget,3Corners,3Fouls,3Yellows,3Reds,PtsDiff,result,BetResult
0,0.5,-0.001936253,0,-0.007120023,1.5,0,-0.5,0,0,0,0,0,0,0,1,0,-2,0,0,0,0.5,-1,1,0.5,2,-0.333333333,0,0,-2,-0.00536193,0,0.004795118,0,-1.5,0.5,0,1,-0.5,1.5,0,1.5,0,-2,0,0,0,0,0,-1.5,0.5,-0.5,0,0,1,-1,0,0.5,0.011170688,0,3.10E-18,-0.5,0.5,0,0,0,0.5,-0.5,0,-0.5,0,0,0,2,0,0,0,0,0.5,-0.5,-1.5,-2,0,0.333333333,-1.666666667,-1.333333333,-311.6666667,-91.66666667,60,111,0,0,496,D,H
0,1.5,0.5,0,-1.5,1.5,1.5,0,0,0.5,-2,-0.5,0,2,0,0.003872505,0,-0.5,0,-0.00536193,0,0,0,1,1.5,-1.5,1.666666667,3,0,-0.5,-1,0,0,-0.5,-0.5,0,0,-0.5,0,-0.5,0,-0.5,0,-0.002532023,0,0,0,0.014447423,0,-0.5,-2,-1,0,0.5,-0.333333333,-0.333333333,0,0,0.5,0,0.5,0,0,0,0,0,1,2,0,-0.5,0,0.003127793,0,0.5,0,-0.008191838,0,0.5,1,0,-0.5,0,0,-1.333333333,35,3,279,55,-40,-260,0,0.333333333,1665,H,H
0,-0.001489425,-1,0,1.5,-1,0.5,0.001042598,0,0,-1,0,0,1.5,0,0.5,0,0,0,0,0,-0.5,1,0,0.5,-1.5,0,0,0,0.012809056,0.5,0,-0.5,0,-2,-0.002085195,0,0,0,0.5,0,0,0,-0.5,0,2,0,1,0,1,-0.5,0,-1.5,0,0,0,0,-0.00655347,0.5,0,0,0,0.5,0.002532023,0,0,0,-1.5,0,-0.5,0,0,0,-1,0,0,0,-0.5,-0.5,0,0,0.5,0,0,2.333333333,0,-273.3333333,-31.66666667,-85.33333333,-263.6666667,-21.33333333,0,360,D,H
0,0.5,-0.5,0,-1,0,0,2,0,0,0.00528026,0,0,0.5,0,0,0,0,0,0,0,0,0,-1,-0.011205674,0,0,-1.333333333,0,-0.5,0.5,0,0,0.5,-2,-2,0,-1,-0.001624695,0,0,0,0,-1.5,0,-1,0,2,0,-0.5,-1.5,0,-0.003262411,-0.5,-1,-0.333333333,0,0,0,0,2,-0.5,1,0,0,0,-0.000406174,0,0,-0.5,0,0.5,0,2,0,-1,0,0.5,0.5,0,0.006808511,0.5,0.333333333,3,2.666666667,1.333333333,-586.6666667,-58.33333333,-41.66666667,168.3333333,-18.66666667,0,744,D,H
0,0,0,0,0,0.001624695,0.5,0,0,0.5,0,0,0,1,0,-0.5,0,-0.5,0,0.5,0,0,0,0.5,-1,-0.000692713,1,2.666666667,0,-0.5,0,0,-0.5,0.001624695,0,0,0,0,0.5,-1,0,-1,0,1.5,0,0,0,-1.5,0,-1,0,-0.5,0.5,0.001385425,-1,-1.333333333,0,0.5,0,0,1.5,0,-0.5,0,0,-0.5,-0.5,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.001801053,0,0,-1.666666667,0,-154.6666667,-26.66666667,-52,489.6666667,0,0,112,H,H
0,0.5,0,0,-0.5,0.5,0,0,0,-0.008042895,-1.5,0.00178731,0,-0.5,0,0,0,0.5,0,0,0,0,-1.5,-1.5,-0.5,-0.5,-1.333333333,0,0,-0.5,0,0,0,0,-0.5,-0.5,0,0.008489723,0.5,0.002085195,0,0,0,0.5,0,0.5,0,-0.5,0,0.5,0,0,0.5,-0.5,1,0,0,0,0,0,0.5,-0.5,0.5,1.5,0,0.003723563,0,-0.00119154,0,0.5,0,-0.5,0,-1,0,1.5,0,-0.5,0.5,0.5,0,1,0.333333333,0,-16.33333333,-5.333333333,-732,-186.3333333,39,368.3333333,5.333333333,0,-297,A,H
0,0,1.5,0,0.5,1,0.5,-0.5,0,0,-1.5,0,0,-0.000297885,0,-1.5,0,0.5,0,0,0,1,-0.002906132,0,0,0,1.333333333,0.333333333,0,1,0,0,-1,-0.5,-1,0.5,0,-1,0,0,0,0.003723563,0,0,0,-2,0,2,0,-2,-0.000145307,-0.5,0.5,0.5,0,-0.333333333,0,0,-0.5,0,0.5,-0.5,0.5,0,0,0,0.5,0,0,-0.003425678,0,0.5,0,0.5,0,-1,0,0,0.003632665,0.5,-0.5,-0.5,-1.333333333,0,15,4,395,17.33333333,58.66666667,406.6666667,-2.333333333,0.333333333,525,D,H
0,-1,0,0,0,-2,-0.005818786,2,0,0,1.5,-1,0,0,0,0,0,0,0,0,0,-0.004319333,-1,-0.5,0,-1,-2.666666667,-1.333333333,0,0.5,-0.5,0,0,0.5,1.48E-18,-0.5,0,0,-0.5,0,0,-0.5,0,0,0,0,0,1.5,0,0.00119154,0,0.5,-0.5,1,1.333333333,1.333333333,0,0.5,0.5,0,0,0.5,0.002216681,-0.5,0,0,0,1,0,0.5,0,0,0,0,0,-0.5,0,0.007596068,0,0,0.5,0,0,0,-25.66666667,-3,-240,-99,-105,-411.6666667,-15,0,-1128,D,A
0,-0.5,1,0,-0.007120023,0,-0.5,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0.5,0.006367663,0,0,0,0.333333333,0,1.5,-1,0,0.004795118,0,2,0,0,-1,-1,0,0,0,0,2,0,-0.5,0,-0.5,0,1.5,-0.5,-0.000692137,-1,-0.5,0,-0.333333333,0,0,0,0,3.10E-18,0,-0.5,0,0,0,0,0,0,0,0,0,0,-0.5,0,0.5,0,-0.5,0,-0.007059801,2,1.5,0,0,4,0.333333333,-765.3333333,-25,-75,420.3333333,-7,0,-108,D,H
0,1.5,-0.001936253,0,0,-1.5,0.5,0,0,0,1,0.5,0,0,0,-1,0,-0.000145307,0,0,0,0,2,-0.5,-0.5,-1.5,-0.333333333,0.333333333,0,0,-0.00536193,0,1,0.5,0,-1,0,-2,-0.5,-1.5,0,-1.5,0,1,0,0.004213891,0,0,0,0,-0.5,0,0,0,1.666666667,0,0,-0.5,0.011170688,0,0,0,-0.5,1,0,1,-0.5,0,0,0.5,0,0,0,0.007846556,0,0,0,0,-0.5,0.5,1.5,0.5,0,-0.333333333,0,3,-79,32,-22.66666667,-97,13.33333333,0,608,D,H
0,0,0,0,-0.007120023,-1.5,0,0.001042598,0,-0.5,-2,0,0,-0.5,0,0,0,2,0,0,0,-0.5,1,-0.5,0,-2,-1,-1.333333333,0,1,0,0,0.004795118,0,0,-0.002085195,0,1,1,0.5,0,0.5,0,1,0,0,0,-0.5,0,2,-0.5,0.5,-2,0,0,-0.333333333,0,0,0,0,3.10E-18,0.5,0,0.002532023,0,-0.5,0,-1.5,0,0,0,0,0,-1,0,0.5,0,-0.5,-0.5,0,2,2,0.333333333,3,0,0,-572,-48.33333333,-240,73.33333333,-13,0,-1320,H,H
0,-0.001489425,0,0,-1,-0.5,0,-0.5,0,-0.5,-1,0,0,-2,0,0.5,0,0,0,0,0,0,-0.5,0.006367663,-0.5,-0.5,0,0.333333333,0,0.012809056,0.5,0,0,0,0,0.5,0,2,2,0,0,0.5,0,-0.5,0,-1.5,0,-1,0,-0.5,0.5,-0.000692137,0.5,0.5,-1,-2.666666667,0,-0.00655347,-0.5,0,0,0.5,0,0,0,-0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,-0.007059801,0,0,0.333333333,0.333333333,-4,-1.333333333,363,58.66666667,11,-300,-3,0.333333333,-1584,H,A
0,0.5,-0.001936253,0,-0.5,1,-0.5,0,0,0,-0.5,0,0,-0.000297885,0,0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,2,0,0.333333333,0,-2,-0.00536193,0,1,0,0.5,0.5,0,1,0.5,1.5,0,0.003723563,0,0,0,0,0,-1.5,0,0.5,-0.5,0,-0.5,-1,0,-1.333333333,0,0.5,0.011170688,0,-0.5,0,0,-0.5,0,0,0,-0.5,0,-0.003425678,0,-0.5,0,0.5,0,0.5,0,0,0.5,-0.5,0.5,0,0,1,3,0,32.33333333,38.33333333,34.66666667,-231,0,-0.333333333,-288,A,H
0,0,0,0,-1,0,-0.005818786,-2,0,-0.5,0.00528026,0.5,0,0,0,-0.5,0,-0.5,0,0,0,0.5,-1,2,0,0.5,1.333333333,0,0,0.5,0,0,0,0,1.48E-18,2,0,2,-0.001624695,0.5,0,0,0,1.5,0,0.5,0,-2,0,-0.5,2,-0.5,1,-0.5,-1,-1,0,-0.5,0,0,0,0,0.002216681,0,0,-0.5,-0.000406174,-1,0,0,0,0,0,0,0,1,0,0,0,-0.5,-1,0,-0.333333333,1,2.666666667,1.333333333,91,9,0,693.3333333,30.33333333,0,-819,A,H
0,0,-0.5,0,-0.5,-1.5,-1.5,-1,0,-0.5,1,0.5,0,-2,0,0,0,-0.000145307,0,-0.00536193,0,0,2,-0.5,-2,0,-1,0,0,0,0,0,2,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.004213891,0,0.014447423,0,0.5,0,0,0,-0.5,1.333333333,0,0,0,0.5,0,-0.5,0,0,1,0,0.5,-1,-2,0,0.5,0,0,0,0.007846556,0,-0.008191838,0,-0.5,-1,0.5,2,0.5,-0.333333333,0,-21.66666667,-5.333333333,-297,-34.66666667,40,266.6666667,24,-0.333333333,-1836,A,A
0,0.5,-1,0,-0.007120023,0,0.5,1,0,0,2,0.5,0,0,0,0.003872505,0,-1,0,1,0,0.5,-1,0,0.5,2,0,2.666666667,0,-1.5,1,0,0.004795118,0.5,-1.5,-1,0,-0.5,-1,0,0,0,0,-0.002532023,0,0,0,-0.5,0,-1.5,2,0,0,0,0.333333333,-1.333333333,0,0,0,0,3.10E-18,-0.5,0,0,0,0.5,0,-0.5,0,0,0,0.003127793,0,0,0,-0.5,0,0,0,0,-1.5,-2,-1,0,-8,-2.666666667,-27,-23,17.33333333,-392,-8,0,1496,H,H
0,-1,-0.5,0,-2,0.001624695,-0.5,0,0,-0.5,0,-1,0,0,0,0,0,0,0,0,0,-0.004319333,-1.5,-0.5,1,0,-1,-0.333333333,0,1,1.5,0,0.5,0.001624695,0,1.5,0,0.5,-0.5,1,0,0,0,0,0,0,0,1.5,0,0.00119154,0,0.5,-0.5,0,1,0,0,0,0,0,0.5,0,0.5,-0.5,0,0,0.5,0,0,0,0,0,0,0,0,-0.5,0,0.007596068,0.5,0,-0.5,0,0,1,-20,-2.666666667,-860,-96,-136,-181.6666667,15,0,-1771,A,A
0,-0.5,-1.5,0,-0.5,-1,0,0.5,0,0,1.5,0.00178731,0,0.5,0,1.5,0,-0.5,0,0,0,0,-0.002906132,0,0,0,0,0.333333333,0,1,0,0,1,0.5,1,0,0,2,-0.5,0.002085195,0,0,0,-0.5,0,1.5,0,0,0,1,-0.000145307,0.5,-0.5,0.5,0,1,0,-0.5,0.5,0,-0.5,0.5,-1,-1.5,0,-1,0,-0.00119154,0,-0.5,0,0,0,0,0,-1,0,0,0.003632665,-0.5,0.5,-0.5,0,-1.333333333,2.666666667,3,-303,-27,0,387,-6.666666667,-0.333333333,-1120,D,A
0,0,2,0,1,0.5,-1,0,0,-0.008042895,1.5,0,0,0,0,0.5,0,0,0,-0.5,0,0,1.5,1.5,1,-0.000692713,-2.666666667,1,0,0,-2,0,0,-1,0.5,-1.5,0,0.008489723,-0.5,0,0,0,0,-2,0,-0.5,0,0,0,-0.5,0,0,-0.5,0.001385425,0.333333333,-1,0,0,0,0,-2,0.5,0.5,0.5,0,0.003723563,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,-0.5,-0.5,-0.5,0.001801053,0.333333333,0,-4,-1,708.3333333,149.3333333,81,-674.3333333,-6.666666667,0,1463,H,H
0,-0.5,1,0,1,2,0,0.001042598,0,0.5,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.011205674,1.5,1.333333333,1.333333333,0,0.5,-0.5,0,0,-1,2,-0.002085195,0,-1,0,-0.5,0,-0.5,0,0.5,0,0,0,-1,0,0,0,0.5,-0.003262411,0,-0.333333333,-0.333333333,0,0,-0.5,0,-2,0,-1,0.002532023,0,0.5,0,2,0,0.5,0,-0.5,0,-1,0,0,0,0,0,0,0.006808511,-0.5,-1,-1,0,-7,260,32,198.3333333,-41.66666667,0,1.333333333,693,A,H
0,1.5,-0.001936253,0,0.5,0,2,1,0,0.5,0,0,0,2,0,-1,0,0,0,-0.00536193,0,0,0,0,1.5,-1.5,1,3,0,0,-0.00536193,0,-1,0,-0.5,-1,0,-2,-0.5,-2,0,-1,0,1,0,0,0,0.014447423,0,-0.5,-0.5,0,0,0.5,0,-1.333333333,0,-0.5,0.011170688,0,0.5,0,-0.5,0,0,0.5,0.5,2,0,0,0,0,0,0,0,-0.008191838,0,0.5,0.5,0,-0.5,0,-1,-0.333333333,0,-1.666666667,-373.3333333,-117.3333333,29,-172,0,0.333333333,2093,H,H
0,-0.001489425,0,0,1,0.5,0,0,0,0.5,-1,-0.5,0,2,0,0.003872505,0,-1,0,-1,0,-0.5,1,1,0,-1.5,-1.333333333,1,0,0.012809056,-0.5,0,0,-0.5,-0.5,0,0,-0.5,0,0,0,-0.5,0,-0.002532023,0,2,0,2,0,0.5,-2,-1,0.5,0,3,0.333333333,0,-0.00655347,0.5,0,0,0,0.5,0,0,0,0,0.5,0,-0.5,0,0.003127793,0,0,0,0,0,0,0,0,-0.5,0.5,-0.333333333,-1.333333333,-7,-0.333333333,-282.3333333,-66.66666667,51.66666667,495,16,0,-89,H,H
0,0.5,-0.5,0,0,0,0,0.5,0,0,-1,0.5,0,-0.5,0,-2,0,0,0,0,0,0.5,-0.002906132,0.5,-0.011205674,0.5,0,0.333333333,0,-0.5,0.5,0,-1,0.5,-1,0,0,-1,0,-0.5,0,0.5,0,0.5,0,-2,0,2,0,-2,-0.000145307,-0.5,-0.003262411,-0.5,-2.666666667,-0.333333333,0,0,0,0,2,-0.5,1,-0.5,0,0,0,0,0,0,0,0.5,0,2,0,-1,0,0.5,0.003632665,0,0.006808511,0,1.333333333,0,5.333333333,7,-436.3333333,-13.33333333,-181.3333333,-552,18.66666667,0,65,D,H
0,0,0,0,-1,-0.5,0.5,-0.5,0,1,0.5,0,0,1,0,-1,0,0,0,0.5,0,0,0,0.006367663,0,-0.000692713,1,1.333333333,0,-0.5,1,0,0,1,0,1.5,0,-2,-1.5,-0.5,0,-0.5,0,2,0,0,0,-0.5,0,0.5,-0.5,-0.000692137,-0.5,0.001385425,0.333333333,0.333333333,0,0.5,0,0,2,-0.5,-0.5,0,0,0,0,0.5,0,-0.5,0,0,0,0,0,0,0,-0.5,0.5,-0.007059801,0.5,0.001801053,-1.333333333,-3,2.333333333,1,-560,-96,-125,975,0,-0.333333333,51,H,H
0,0.5,1.5,0,-0.5,1,0,0,0,0,0.00528026,0.00178731,0,0.5,0,0.5,0,0.5,0,0,0,-0.5,1,-1.5,0.5,-0.5,-0.333333333,1,0,-1,0,0,0,-0.5,-1,-2,0,-2,-0.001624695,0.002085195,0,-0.5,0,-1.5,0,-0.5,0,0,0,0.5,-2,0,-0.5,-0.5,0,-1.333333333,0,0.5,-0.5,0,0.5,-0.5,1,2,0,1,-0.000406174,-0.00119154,0,0,0,0,0,0,0,1,0,0,0,0.5,0,1,1,0.333333333,-1.666666667,-1,-168.3333333,-10.33333333,31,-569.3333333,-16,3,1725,A,H
0,-2,1,0,0.5,0.5,0,0,0,0,-0.5,-0.5,0,-0.000297885,0,0.5,0,-0.000145307,0,0,0,0.5,-2,0,0.5,-0.5,-1.333333333,-1,0,2,0,0,-2,-0.5,-0.5,0.5,0,1,0,0,0,0.003723563,0,-1,0,0.004213891,0,2,0,-0.5,1,0,0.5,1,0,-0.333333333,0,0,-1,0,0.5,0,0.5,-0.5,0,-1,0.5,0.5,0,-0.003425678,0,0.5,0,0.007846556,0,-1,0,0,0,0,-2,-0.5,1.333333333,1.333333333,-5.333333333,0,0,-14.66666667,-60,288,-9,0.333333333,-539,H,H
0,0,0.5,0,2,0.001624695,-0.005818786,2,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-1,-1,0,0.333333333,0,-0.5,-2,0,-0.5,0.001624695,1.48E-18,-2,0,-0.5,0,-1,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.666666667,-1,0,0.5,0.5,0,-0.5,0,0.002216681,0,0,0,-0.5,1,0,0.5,0,0,0,0,0,0,0,0,-0.5,0,1,0,1.333333333,0,0,0,67,-23,27,-29.66666667,-8,0,868,A,H
0,1,-1.5,0,1,0.5,1,0,0,-0.008042895,-1.5,1,0,-1,0,0,0,0.5,0,0,0,-0.004319333,0,-1.5,-1,1,-1,-1,0,-0.5,0.5,0,0,0,-0.5,0,0,0.008489723,0.5,0,0,1,0,0.5,0,0.5,0,0,0,0.00119154,0,0,0.5,-1,0.333333333,1.333333333,0,-0.5,0,0,0,-0.5,-0.5,0,0,0.003723563,0,-1,0,0,0,-0.5,0,-1,0,0,0,0.007596068,0,0.5,0.5,0,0,-0.333333333,2.333333333,-1,704,64,126.6666667,-74.66666667,-1.666666667,0,-95,H,H
0,1.5,0,0,0.5,2,2,0,0,0.5,-1,-0.5,0,1.5,0,0,0,0,0,-0.00536193,0,0,0,0,-0.011205674,0,0.333333333,1.333333333,0,-0.5,-0.5,0,0,-1,0,0,0,-1,0,-0.5,0,-0.5,0,0.5,0,0,0,0.014447423,0,0,-1,0,-0.003262411,0.5,0.333333333,-0.333333333,0,0,0.5,0,-1.5,0,-1,0,0,0.5,1,2,0,0,0,-0.5,0,-1,0,-0.008191838,0,0,1,0,0.006808511,-0.5,-2.666666667,-1,-5.333333333,-8,333.6666667,17.33333333,45,-821.3333333,-9.333333333,0,1827,H,H
0,-0.001489425,-0.001936253,0,-2,1,-0.5,-1,0,-0.5,-1,0,0,-2,0,1,0,0,0,0,0,0.5,-1,0,0,1.5,-0.333333333,0.333333333,0,0.012809056,-0.00536193,0,1,0,0.5,1,0,2,0.5,1.5,0,1,0,-1,0,-2,0,-2,0,-0.5,0.5,0,-0.5,0,-1,-1.333333333,0,-0.00655347,0.011170688,0,0,0,0,0,0,-0.5,0.5,-0.5,0,0,0,0,0,1,0,1,0,0,0.5,0,0.5,-0.5,1.333333333,1,-3,2.666666667,816,177.3333333,-60,-68,-11,0,-975,H,H
0,0,-0.5,0,-1,0.5,-0.005818786,-1.5,0,-0.5,-1,0,0,0,0,0.5,0,-0.5,0,0,0,0,-0.5,0.006367663,0,0,0,0,0,0.5,1,0,0,0,1.48E-18,0.5,0,2,2,0.5,0,0,0,-0.5,0,0,0,-1,0,-0.5,0.5,-0.000692137,1,-1,-0.333333333,0,0,-0.5,-0.5,0,0,-0.5,0.002216681,0,0,-0.5,0,-0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,-0.007059801,-1,1,1.666666667,0,5,3,25.66666667,41.66666667,20,-64,15,0.333333333,-960,H,H
0,2,-1,0,-0.007120023,0,0.5,0,0,0,1,0.5,0,0,0,0,0,-0.000145307,0,0,0,0.5,1,0.5,0,0.5,3,1.333333333,0,-2,0,0,0.004795118,0.5,-1.5,-1,0,-1,-1,0,0,-0.5,0,0,0,0.004213891,0,-0.5,0,-1.5,0,-1,0,0,-0.333333333,-3,0,0,1,0,3.10E-18,-0.5,0,1,0,1,0,-0.5,0,0.5,0,0,0,0.007846556,0,0.5,0,0,0,0.5,0,-1.5,-1.333333333,0.333333333,5.333333333,-1.666666667,-261,-9,-33,309.3333333,3.666666667,0,1364,A,H
0,-1,0,0,-2,-1,-1,0.5,0,0,1.5,-1,0,1,0,1.5,0,-0.5,0,0,0,-0.004319333,-0.002906132,0,1,-1,0,1.333333333,0,1,-0.5,0,1,0.5,1,-0.5,0,2,-0.5,1,0,-1,0,-0.5,0,1.5,0,-0.5,0,0.00119154,-0.000145307,0.5,-0.5,0.5,0,-1,0,0,0.5,0,0,0.5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.5,0,0.007596068,0.003632665,-0.5,-0.5,0.5,0,-0.333333333,0,0.333333333,-451,-33,-37.33333333,943,10.66666667,0,-912,A,A
0,0,2,0,1,0.001624695,0,0,0,-0.008042895,1.5,0,0,1,0,0,0,-0.5,0,0,0,0,1.5,2,0,-1,1.333333333,0.333333333,0,-0.5,-2,0,-0.5,0.001624695,0.5,-1.5,0,0.008489723,0,-1,0,-1,0,-0.5,0,-0.5,0,-1.5,0,-1,0,-0.5,0,1,-1.333333333,0,0,0.5,0,0,-0.5,0,-0.5,0.5,0,0.003723563,-0.5,1,0,0,0,0.5,0,1,0,0.5,0,1,-0.5,-0.5,0,0,0,-0.333333333,5,1.333333333,-176,-48,-12.33333333,495,-9,0,1449,H,H
0,0.5,-2,0,0.5,-0.5,0.5,1,0,0,1,0.00178731,0,-0.5,0,0.003872505,0,0.5,0,1,0,0.5,-1,-0.5,0,2,0,3,0,0,1,0,0,0.5,0.5,0,0,0.5,0,0.002085195,0,0.5,0,-0.002532023,0,-0.5,0,0,0,-0.5,2,1,-0.5,0,0,0,0,-0.5,0,0,-0.5,0,-1,-2,0,-0.5,0,-0.00119154,0,0,0,0.003127793,0,0,0,-2,0,0,0,-0.5,0.5,-1,0,-3,5.333333333,-0.333333333,-122.6666667,-9,-34.66666667,-236,0,-3,-445,H,H
0,0,0,0,0.5,1,-0.5,0.001042598,0,0.5,1.5,0,0,-0.000297885,0,-0.5,0,0,0,0,0,-0.5,0,0,-0.5,2,1.333333333,0.333333333,0,-1,0,0,0,0,2,-0.002085195,0,-1,0,-0.5,0,0.003723563,0,1,0,0,0,-1,0,0,-0.5,0.5,0.5,-1,0,-1.333333333,0,0,0,0,-0.5,0,-0.5,0.002532023,0,0.5,-0.5,1.5,0,-0.003425678,0,-0.5,0,0,0,0,0,0.5,0.5,-0.5,0,0,-2.666666667,1,0,-1.333333333,382.6666667,52,140,406.6666667,3,1,375,H,H
0,0,0.5,0,1,0,-1,0,0,-1,0.00528026,0,0,-1,0,0,0,0,0,-0.5,0,0.5,-0.5,2,0,-0.000692713,-1,0,0,0.5,-2,0,0,-0.5,1,0,0,2,-0.001624695,1,0,0.5,0,0,0,0.5,0,-0.5,0,-0.5,2,0,0.5,0.001385425,0,-1,0,-0.5,0.5,0,-2,0.5,0,0,0,0,-0.000406174,-1,0,0.5,0,0,0,-0.5,0,1,0,0,-0.5,-1,-0.5,0.001801053,0.333333333,1,-3,0,-23.66666667,13.33333333,0,362.6666667,-12,0,-45,A,H
0,0,-0.5,0,0,0,1,-0.5,0,1,-2,0,0,0,0,-2,0,0,0,0.5,0,0,-0.002906132,-0.5,-1,-0.000692713,0.333333333,0.333333333,0,-0.5,2,0,-1,0.5,-1,2,0,-2,1,-1,0,0,0,2,0,-1.5,0,0.5,0,0,-0.000145307,-0.5,0.5,0.001385425,1,1.333333333,0,0.5,-0.5,0,2,-0.5,0,-0.5,0,0,0,1,0,0,0,0,0,0.5,0,-1,0,0,0.003632665,1,0.5,0.001801053,-1.333333333,-3,1.666666667,1.333333333,-266.6666667,-32,-106.3333333,-41.66666667,24,0,-624,H,H
0,-1,1,0,-0.5,0.5,0,-1,0,0,-1.5,0,0,-0.000297885,0,0.003872505,0,-1,0,-1,0,0.5,0,0.5,0,-2,-1.333333333,-1,0,2,-1,0,0,-0.5,-0.5,0,0,0.5,0,-0.5,0,0.003723563,0,-0.002532023,0,0,0,2,0,-0.5,-1,-1,0.5,1,0.333333333,0.333333333,0,0,0,0,0.5,0,0.5,1,0,-0.5,0.5,0.5,0,-0.003425678,0,0.003127793,0,1,0,0,0,0,0,0.5,-0.5,0,1,0,-9,1,-468,-25,9.666666667,111,0,0.333333333,-525,D,A
0,0.5,-0.001936253,0,0,-2,0,1,0,0,1,0.5,0,0.5,0,-1,0,0,0,0,0,0,0,0,-0.011205674,-1.5,0,1,0,0.5,-0.00536193,0,-1,1,-0.5,-1,0,-1,-0.5,-1.5,0,-0.5,0,0.5,0,0,0,1,0,-0.5,0.5,0,-0.003262411,0,-0.333333333,-1.333333333,0,-1,0.011170688,0,2,0,0.5,0,0,0,-0.5,0,0,0,0,0.5,0,1,0,-1,0,0.5,-0.5,0,0.006808511,0.5,1.666666667,0.333333333,1.666666667,0,-745.3333333,-134.3333333,-41.66666667,554.6666667,28,0,124,D,H
0,0.5,2,0,-0.5,0.5,0,-0.5,0,0,1,0.00178731,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.006367663,0.5,0,0.333333333,3,0,-1,-1,0,0,0,0,-0.5,0,-2,-2,0.002085195,0,-0.5,0,0,0,0,0,-1,0,0.5,-0.5,-0.000692137,-0.5,0,-0.333333333,-0.333333333,0,0.5,0,0,0.5,-0.5,0,2,0,1,0,-0.00119154,0,0,0,0,0,-0.5,0,2,0,-0.5,0,-0.007059801,0,0,0,-1.333333333,-1.666666667,-2.666666667,354.6666667,17.33333333,25.33333333,298.6666667,-28,1.333333333,1675,D,H
0,0,-1.5,0,1,0,-0.005818786,2,0,-0.008042895,-1,0,0,-1,0,0,0,0.5,0,0,0,0,-1,-2,-1,0,-3,-1,0,0,0,0,0,0,1.48E-18,-0.5,0,0.008489723,0,0,0,0.5,0,0.5,0,0.5,0,1.5,0,1,0,0,0,0,1.333333333,0,0,0,0.5,0,0,0,0.002216681,-0.5,0,0.003723563,0,0,0,0.5,0,-0.5,0,-1,0,-0.5,0,-1,0,1,1,0,0.333333333,0.333333333,-11.66666667,-3,0,-21.33333333,-18.66666667,-303,3,0,-567,D,A
